station,valid,lon,lat,tmpc,drct,sknt
IAH,2011-02-01 00:53,-95.3414,29.9844,18.30,130.00,10.00
DRT,2011-02-01 00:53,-100.9272,29.3742,24.40,120.00,8.00
AMA,2011-02-01 00:53,-101.7059,35.2194,-6.70,10.00,19.00
FTW,2011-02-01 00:53,-97.3624,32.8198,8.30,20.00,14.00
GGG,2011-02-01 00:53,-94.7115,32.3840,15.60,120.00,6.00
UTS,2011-02-01 00:53,-95.5872,30.7469,19.40,null,null
DAL,2011-02-01 00:53,-96.8518,32.8471,12.80,30.00,7.00
LBX,2011-02-01 00:53,-95.4621,29.1086,17.20,120.00,7.00
TKI,2011-02-01 00:53,-96.5900,33.1800,10.60,20.00,7.00
CXO,2011-02-01 00:53,-95.4145,30.3524,18.30,130.00,8.00
ODO,2011-02-01 00:53,-102.3867,31.9206,15.00,50.00,7.00
TRL,2011-02-01 00:53,-96.2700,32.7100,12.80,50.00,5.00
RBD,2011-02-01 00:53,-96.8700,32.6800,13.30,60.00,9.00
INK,2011-02-01 00:53,-103.2000,31.7800,17.20,null,null
DHT,2011-02-01 00:53,-102.5473,36.0226,-7.20,30.00,19.00
CRH,2011-02-01 00:55,-93.3016,28.9086,16.00,110.00,15.00
HBV,2011-02-01 00:55,-98.7369,27.3496,22.00,130.00,11.00
OPM,2011-02-01 00:55,-96.9400,26.8328,21.00,100.00,11.00
HQI,2011-02-01 00:55,-93.6708,27.9620,21.00,100.00,12.00
RAS,2011-02-01 00:55,-97.0900,27.8100,18.00,0.00,null
BQX,2011-02-01 00:55,-95.7244,28.4936,16.00,100.00,6.00
VAF,2011-02-01 00:55,-94.6253,27.3536,21.00,130.00,17.00
MIU,2011-02-01 00:55,-96.7367,27.2917,21.00,140.00,15.00
DLF,2011-02-01 00:55,-100.7780,29.3595,22.10,120.00,8.00
GRK,2011-02-01 00:55,-97.8300,31.0700,21.00,40.00,5.00
DYS,2011-02-01 00:55,-99.8550,32.4210,7.10,30.00,7.00
MRF,2011-02-01 00:55,-104.0200,30.3700,14.00,270.00,13.00
T65,2011-02-01 00:55,-97.9731,26.1776,21.90,140.00,7.00
BKS,2011-02-01 00:55,-98.1211,27.2067,22.10,120.00,10.00
APY,2011-02-01 00:55,-99.2489,26.9688,23.40,120.00,14.00
EBG,2011-02-01 00:55,-98.1222,26.4417,22.70,150.00,9.00
EDC,2011-02-01 00:55,-97.5621,30.3925,22.00,140.00,7.00
OCH,2011-02-01 00:55,-94.7094,31.5778,16.00,90.00,5.00
MZG,2011-02-01 00:55,-96.1911,27.7269,21.00,null,null
SPL,2011-02-01 00:55,-97.1572,26.0706,19.00,100.00,9.00
RND,2011-02-01 00:55,-98.2800,29.5300,20.30,150.00,14.00
VKY,2011-02-01 00:55,-88.4410,29.2480,16.00,null,null
BBF,2011-02-01 00:55,-96.0140,27.8330,21.00,140.00,17.00
TME,2011-02-01 00:55,-95.8979,29.8050,19.00,120.00,11.00
PRX,2011-02-01 00:55,-95.4507,33.6366,12.00,30.00,6.00
RBO,2011-02-01 00:55,-97.6905,27.7785,21.00,130.00,13.00
MCJ,2011-02-01 00:55,-95.3950,29.7140,17.00,100.00,11.00
LZZ,2011-02-01 00:55,-98.1959,31.1062,17.00,70.00,4.00
GUL,2011-02-01 00:55,-93.5383,27.3039,21.00,0.00,null
EMK,2011-02-01 00:55,-94.3228,27.8186,21.00,120.00,19.00
ILE,2011-02-01 00:55,-97.6865,31.0858,17.00,60.00,7.00
BWD,2011-02-01 00:55,-98.9565,31.7936,10.00,50.00,12.00
TPL,2011-02-01 00:55,-97.4078,31.1525,16.00,80.00,7.00
PWG,2011-02-01 00:55,-97.3165,31.4849,14.00,40.00,7.00
SKF,2011-02-01 00:55,-98.5811,29.3842,20.70,130.00,14.00
FTN,2011-02-01 00:55,-100.0188,28.2086,24.00,140.00,5.00
HYI,2011-02-01 00:55,-97.8630,29.8927,21.00,150.00,11.00
NQI,2011-02-01 00:56,-97.8097,27.5072,20.60,130.00,12.00
HLR,2011-02-01 00:56,-97.7145,31.1387,17.80,80.00,4.00
NGP,2011-02-01 00:56,-97.2911,27.6926,20.00,130.00,11.00
LRD,2011-02-01 00:56,-99.4615,27.5438,25.50,140.00,13.00
NQI,2011-02-01 00:56,-97.8097,27.5072,20.60,130.00,12.00
NFW,2011-02-01 00:59,-97.4365,32.7810,9.00,30.00,9.00
GVT,2011-02-01 01:00,-96.0653,33.0678,12.00,50.00,4.00
RFI,2011-02-01 01:00,-94.8517,32.1417,15.40,100.00,5.00
BKD,2011-02-01 01:00,-98.8910,32.7190,8.10,30.00,8.00
BRO,2011-02-01 01:00,-97.4231,25.9146,22.00,130.00,7.00
MKN,2011-02-01 01:00,-98.6000,31.9200,9.00,40.00,10.00
LFK,2011-02-01 01:00,-94.7500,31.2340,17.00,90.00,6.00
5C1,2011-02-01 01:02,-98.6946,29.7239,19.00,150.00,12.00
OZA,2011-02-01 01:02,-101.2030,30.7353,18.10,null,null
LVJ,2011-02-01 01:02,-95.2400,29.5200,17.00,100.00,6.00
HOU,2011-02-01 01:02,-95.2824,29.6375,17.00,90.00,7.00
CRP,2011-02-01 01:02,-97.5128,27.7731,20.00,140.00,14.00
ARM,2011-02-01 01:02,-96.1544,29.2543,20.80,120.00,8.00
COM,2011-02-01 01:03,-99.4036,31.8411,8.60,50.00,16.00
6R3,2011-02-01 01:03,-95.0080,30.3564,17.90,130.00,5.00
NQI,2011-02-01 01:03,-97.8097,27.5072,20.00,130.00,15.00
CRS,2011-02-01 01:03,-96.4000,32.0300,16.00,60.00,4.00
HRX,2011-02-01 01:04,-102.3264,34.8578,-5.20,40.00,18.00
F05,2011-02-01 01:04,-99.2837,34.2257,1.20,20.00,17.00
PEQ,2011-02-01 01:04,-103.5100,31.3800,18.00,290.00,8.00
LBR,2011-02-01 01:04,-95.0636,33.5932,12.20,40.00,3.00
GYI,2011-02-01 01:05,-96.6737,33.7141,9.50,20.00,12.00
MDD,2011-02-01 01:05,-102.1010,32.0365,10.60,50.00,25.00
LUD,2011-02-01 01:05,-97.5805,33.2542,7.50,40.00,8.00
BEA,2011-02-01 01:05,-97.7910,28.3619,20.10,140.00,9.00
JDD,2011-02-01 01:05,-95.4965,32.7422,13.00,null,null
AQO,2011-02-01 01:05,-98.6619,30.7836,20.00,null,null
DKR,2011-02-01 01:05,-95.4038,31.3070,17.00,90.00,6.00
11R,2011-02-01 01:05,-96.3742,30.2189,21.00,150.00,6.00
DZB,2011-02-01 01:05,-98.3588,30.5271,17.80,120.00,3.00
ECU,2011-02-01 01:05,-100.1739,29.9469,18.00,100.00,4.00
GNC,2011-02-01 01:05,-102.6527,32.6753,2.70,30.00,12.00
OSA,2011-02-01 01:05,-94.9614,33.0956,12.70,70.00,4.00
PPA,2011-02-01 01:05,-100.9963,35.6130,-7.00,20.00,15.00
TFP,2011-02-01 01:05,-97.2115,27.9130,19.70,130.00,13.00
LHB,2011-02-01 01:05,-96.6200,30.8700,20.10,100.00,5.00
GDJ,2011-02-01 01:05,-97.8169,32.4444,9.60,20.00,5.00
3T5,2011-02-01 01:05,-96.9500,29.9100,20.20,140.00,7.00
GOP,2011-02-01 01:05,-97.7970,31.4213,15.00,60.00,3.00
ORG,2011-02-01 01:05,-93.8036,30.0692,16.00,120.00,9.00
GLE,2011-02-01 01:05,-97.1969,33.6514,10.00,30.00,9.00
CWC,2011-02-01 01:05,-98.4904,33.8578,4.20,20.00,16.00
SWW,2011-02-01 01:05,-100.4666,32.4674,6.00,20.00,21.00
GYB,2011-02-01 01:05,-96.9800,30.1700,20.20,150.00,7.00
AXH,2011-02-01 01:05,-95.4769,29.5061,17.60,110.00,5.00
BPC,2011-02-01 01:05,-101.0301,35.8893,-6.00,360.00,14.00
BBD,2011-02-01 01:05,-99.3239,31.1793,19.00,140.00,9.00
ERV,2011-02-01 01:05,-99.0855,29.9767,18.90,110.00,5.00
CPT,2011-02-01 01:05,-97.4338,32.3537,12.00,30.00,12.00
JAS,2011-02-01 01:05,-94.0349,30.8857,18.50,130.00,3.00
JXI,2011-02-01 01:05,-94.9500,32.7000,15.00,110.00,4.00
LNC,2011-02-01 01:05,-96.7190,32.5792,12.50,40.00,6.00
CVB,2011-02-01 01:05,-98.8509,29.3419,20.70,140.00,15.00
0F2,2011-02-01 01:05,-97.7756,33.6017,9.00,40.00,10.00
INJ,2011-02-01 01:05,-97.0972,32.0836,14.20,50.00,12.00
SOA,2011-02-01 01:05,-100.6486,30.5857,20.00,170.00,5.00
PVW,2011-02-01 01:05,-101.7173,34.1681,-2.50,30.00,21.00
SEP,2011-02-01 01:05,-98.1777,32.2153,8.00,40.00,8.00
RPH,2011-02-01 01:05,-98.5550,33.1100,7.30,30.00,7.00
RWV,2011-02-01 01:05,-96.7041,30.5155,20.00,140.00,7.00
T82,2011-02-01 01:05,-98.9092,30.2432,17.00,null,null
SLR,2011-02-01 01:05,-95.6200,33.1600,12.50,70.00,7.00
DUX,2011-02-01 01:05,-102.0130,35.8580,-7.10,30.00,10.00
E38,2011-02-01 01:05,-103.6840,30.3840,14.20,280.00,4.00
MAF,2011-02-01 01:06,-102.2075,31.9466,11.00,50.00,26.00
RYW,2011-02-01 01:06,-97.9659,30.4967,20.00,120.00,10.00
XBP,2011-02-01 01:06,-97.8284,33.1753,8.50,30.00,7.00
BPG,2011-02-01 01:06,-101.5216,32.2126,8.50,40.00,23.00
SNK,2011-02-01 01:06,-100.9505,32.6934,2.60,30.00,23.00
BGD,2011-02-01 01:07,-101.3937,35.7009,-6.00,20.00,17.00
HHF,2011-02-01 01:07,-100.4040,35.8950,-5.00,20.00,21.00
BYY,2011-02-01 01:07,-95.8634,28.9733,19.00,110.00,10.00
PSX,2011-02-01 01:07,-96.2500,28.7300,18.00,120.00,12.00
PYX,2011-02-01 01:08,-100.7500,36.4140,-8.10,360.00,22.00
LFK,2011-02-01 01:08,-94.7500,31.2340,16.00,80.00,5.00
RKP,2011-02-01 01:08,-97.0464,28.0836,18.00,130.00,12.00
UVA,2011-02-01 01:08,-99.7436,29.2113,22.70,110.00,11.00
MNZ,2011-02-01 01:08,-98.1486,31.6659,14.40,80.00,6.00
PEZ,2011-02-01 01:09,-98.5200,28.9542,20.20,130.00,13.00
SAT,2011-02-01 01:09,-98.4698,29.5337,21.00,140.00,13.00
ODO,2011-02-01 01:09,-102.3867,31.9206,11.00,50.00,26.00
PSN,2011-02-01 01:09,-95.7063,31.7797,17.50,80.00,7.00
GPM,2011-02-01 01:10,-97.0469,32.6988,12.00,10.00,10.00
JSO,2011-02-01 01:10,-95.2200,31.8700,16.00,100.00,6.00
HQZ,2011-02-01 01:10,-96.5304,32.7470,12.00,null,null
PSX,2011-02-01 01:13,-96.2500,28.7300,18.00,110.00,12.00
RND,2011-02-01 01:13,-98.2800,29.5300,20.00,150.00,11.00
RKP,2011-02-01 01:13,-97.0464,28.0836,19.00,130.00,13.00
FTW,2011-02-01 01:13,-97.3624,32.8198,8.00,20.00,12.00
NQI,2011-02-01 01:13,-97.8097,27.5072,20.00,130.00,15.00
DTO,2011-02-01 01:14,-97.1989,33.2061,8.00,30.00,9.00
BRO,2011-02-01 01:14,-97.4231,25.9146,21.00,130.00,9.00
DYS,2011-02-01 01:15,-99.8550,32.4210,7.00,40.00,15.00
GUL,2011-02-01 01:15,-93.5383,27.3039,21.00,0.00,null
BWD,2011-02-01 01:15,-98.9565,31.7936,9.00,30.00,8.00
T65,2011-02-01 01:15,-97.9731,26.1776,21.60,160.00,8.00
APY,2011-02-01 01:15,-99.2489,26.9688,22.80,140.00,11.00
ILE,2011-02-01 01:15,-97.6865,31.0858,16.00,80.00,6.00
PWG,2011-02-01 01:15,-97.3165,31.4849,14.00,50.00,7.00
MZG,2011-02-01 01:15,-96.1911,27.7269,21.00,null,null
RAS,2011-02-01 01:15,-97.0900,27.8100,18.00,0.00,null
TME,2011-02-01 01:15,-95.8979,29.8050,18.00,120.00,10.00
LZZ,2011-02-01 01:15,-98.1959,31.1062,16.00,60.00,3.00
BKS,2011-02-01 01:15,-98.1211,27.2067,21.80,120.00,9.00
FTN,2011-02-01 01:15,-100.0188,28.2086,23.00,140.00,6.00
EMK,2011-02-01 01:15,-94.3228,27.8186,21.00,120.00,18.00
HYI,2011-02-01 01:15,-97.8630,29.8927,21.00,150.00,16.00
HBV,2011-02-01 01:15,-98.7369,27.3496,21.00,130.00,12.00
MCJ,2011-02-01 01:15,-95.3950,29.7140,16.00,80.00,7.00
VKY,2011-02-01 01:15,-88.4410,29.2480,16.00,140.00,4.00
CRH,2011-02-01 01:15,-93.3016,28.9086,16.00,110.00,14.00
MRF,2011-02-01 01:15,-104.0200,30.3700,14.00,250.00,26.00
EDC,2011-02-01 01:15,-97.5621,30.3925,21.00,140.00,8.00
EBG,2011-02-01 01:15,-98.1222,26.4417,22.40,150.00,9.00
SPL,2011-02-01 01:15,-97.1572,26.0706,19.00,110.00,9.00
TPL,2011-02-01 01:15,-97.4078,31.1525,16.00,90.00,8.00
HQI,2011-02-01 01:15,-93.6708,27.9620,21.00,100.00,13.00
OCH,2011-02-01 01:15,-94.7094,31.5778,16.00,80.00,6.00
BBF,2011-02-01 01:15,-96.0140,27.8330,21.00,130.00,16.00
RBO,2011-02-01 01:15,-97.6905,27.7785,20.60,130.00,12.00
VAF,2011-02-01 01:15,-94.6253,27.3536,21.00,130.00,16.00
OPM,2011-02-01 01:15,-96.9400,26.8328,21.00,110.00,12.00
BQX,2011-02-01 01:15,-95.7244,28.4936,17.00,110.00,10.00
MIU,2011-02-01 01:15,-96.7367,27.2917,21.00,140.00,13.00
PRX,2011-02-01 01:15,-95.4507,33.6366,11.00,30.00,7.00
LFK,2011-02-01 01:17,-94.7500,31.2340,16.00,110.00,5.00
CDS,2011-02-01 01:20,-100.2881,34.4339,-2.00,20.00,18.00
BKD,2011-02-01 01:20,-98.8910,32.7190,8.20,60.00,12.00
NQI,2011-02-01 01:20,-97.8097,27.5072,20.00,130.00,15.00
MKN,2011-02-01 01:20,-98.6000,31.9200,8.00,40.00,6.00
RFI,2011-02-01 01:20,-94.8517,32.1417,15.30,110.00,3.00
RKP,2011-02-01 01:21,-97.0464,28.0836,18.00,130.00,10.00
RND,2011-02-01 01:21,-98.2800,29.5300,20.00,140.00,10.00
GLE,2011-02-01 01:23,-97.1969,33.6514,9.00,40.00,12.00
LBB,2011-02-01 01:23,-101.8228,33.6636,-2.00,30.00,18.00
DHT,2011-02-01 01:24,-102.5473,36.0226,-8.00,30.00,18.00
LBR,2011-02-01 01:24,-95.0636,33.5932,12.20,30.00,4.00
OSA,2011-02-01 01:25,-94.9614,33.0956,13.20,60.00,3.00
E38,2011-02-01 01:25,-103.6840,30.3840,14.20,300.00,8.00
PVW,2011-02-01 01:25,-101.7173,34.1681,-2.50,40.00,18.00
SLR,2011-02-01 01:25,-95.6200,33.1600,12.40,80.00,6.00
ORG,2011-02-01 01:25,-93.8036,30.0692,16.00,null,null
TFP,2011-02-01 01:25,-97.2115,27.9130,19.70,130.00,13.00
RPH,2011-02-01 01:25,-98.5550,33.1100,7.00,40.00,10.00
LHB,2011-02-01 01:25,-96.6200,30.8700,19.80,110.00,4.00
RWV,2011-02-01 01:25,-96.7041,30.5155,19.00,140.00,7.00
JDD,2011-02-01 01:25,-95.4965,32.7422,13.00,null,null
SOA,2011-02-01 01:25,-100.6486,30.5857,19.00,160.00,3.00
JXI,2011-02-01 01:25,-94.9500,32.7000,15.00,100.00,4.00
SEP,2011-02-01 01:25,-98.1777,32.2153,8.00,40.00,6.00
PPA,2011-02-01 01:25,-100.9963,35.6130,-7.00,20.00,12.00
MDD,2011-02-01 01:25,-102.1010,32.0365,8.10,40.00,21.00
T82,2011-02-01 01:25,-98.9092,30.2432,16.80,130.00,4.00
SWW,2011-02-01 01:25,-100.4666,32.4674,4.70,30.00,16.00
11R,2011-02-01 01:25,-96.3742,30.2189,20.00,130.00,6.00
DUX,2011-02-01 01:25,-102.0130,35.8580,-7.40,20.00,14.00
LUD,2011-02-01 01:25,-97.5805,33.2542,8.00,40.00,8.00
LNC,2011-02-01 01:25,-96.7190,32.5792,12.30,40.00,6.00
GOP,2011-02-01 01:25,-97.7970,31.4213,14.00,null,null
JAS,2011-02-01 01:25,-94.0349,30.8857,18.50,140.00,3.00
PEQ,2011-02-01 01:26,-103.5100,31.3800,19.00,290.00,22.00
BPG,2011-02-01 01:26,-101.5216,32.2126,6.00,20.00,21.00
RYW,2011-02-01 01:26,-97.9659,30.4967,20.00,120.00,11.00
XBP,2011-02-01 01:26,-97.8284,33.1753,8.50,50.00,11.00
SNK,2011-02-01 01:27,-100.9505,32.6934,2.60,30.00,20.00
RND,2011-02-01 01:27,-98.2800,29.5300,20.00,150.00,10.00
BYY,2011-02-01 01:27,-95.8634,28.9733,19.00,110.00,7.00
MNZ,2011-02-01 01:28,-98.1486,31.6659,14.00,70.00,7.00
PYX,2011-02-01 01:28,-100.7500,36.4140,-8.00,360.00,21.00
MAF,2011-02-01 01:28,-102.2075,31.9466,9.00,40.00,26.00
UVA,2011-02-01 01:28,-99.7436,29.2113,22.70,110.00,15.00
PEZ,2011-02-01 01:29,-98.5200,28.9542,20.00,120.00,11.00
SSF,2011-02-01 01:29,-98.4711,29.3370,21.00,140.00,10.00
PSN,2011-02-01 01:29,-95.7063,31.7797,17.30,90.00,9.00
DHT,2011-02-01 01:31,-102.5473,36.0226,-8.00,20.00,21.00
MFE,2011-02-01 01:33,-98.2386,26.1758,22.00,130.00,12.00
GLS,2011-02-01 01:33,-94.8604,29.2653,15.00,100.00,14.00
CRH,2011-02-01 01:35,-93.3016,28.9086,16.00,110.00,15.00
FTN,2011-02-01 01:35,-100.0188,28.2086,null,0.00,null
GUL,2011-02-01 01:35,-93.5383,27.3039,21.00,0.00,null
BKS,2011-02-01 01:35,-98.1211,27.2067,21.70,130.00,9.00
LZZ,2011-02-01 01:35,-98.1959,31.1062,16.00,40.00,4.00
VKY,2011-02-01 01:35,-88.4410,29.2480,16.00,110.00,5.00
RKP,2011-02-01 01:35,-97.0464,28.0836,18.00,130.00,10.00
MRF,2011-02-01 01:35,-104.0200,30.3700,13.00,280.00,26.00
HYI,2011-02-01 01:35,-97.8630,29.8927,20.00,150.00,14.00
OPM,2011-02-01 01:35,-96.9400,26.8328,21.00,110.00,12.00
BBF,2011-02-01 01:35,-96.0140,27.8330,21.00,130.00,17.00
MIU,2011-02-01 01:35,-96.7367,27.2917,21.00,130.00,14.00
EMK,2011-02-01 01:35,-94.3228,27.8186,21.00,120.00,18.00
RBO,2011-02-01 01:35,-97.6905,27.7785,20.40,120.00,8.00
TME,2011-02-01 01:35,-95.8979,29.8050,18.00,120.00,9.00
VAF,2011-02-01 01:35,-94.6253,27.3536,21.00,130.00,17.00
TPL,2011-02-01 01:35,-97.4078,31.1525,17.00,110.00,9.00
MCJ,2011-02-01 01:35,-95.3950,29.7140,16.00,110.00,10.00
BQX,2011-02-01 01:35,-95.7244,28.4936,17.00,100.00,7.00
BWD,2011-02-01 01:35,-98.9565,31.7936,9.00,40.00,7.00
SPL,2011-02-01 01:35,-97.1572,26.0706,19.00,100.00,9.00
ILE,2011-02-01 01:35,-97.6865,31.0858,16.00,90.00,4.00
APY,2011-02-01 01:35,-99.2489,26.9688,22.30,130.00,11.00
RAS,2011-02-01 01:35,-97.0900,27.8100,18.00,0.00,null
PWG,2011-02-01 01:35,-97.3165,31.4849,15.00,50.00,7.00
HQI,2011-02-01 01:35,-93.6708,27.9620,21.00,100.00,14.00
PRX,2011-02-01 01:35,-95.4507,33.6366,11.00,30.00,8.00
HBV,2011-02-01 01:35,-98.7369,27.3496,21.00,140.00,11.00
EDC,2011-02-01 01:35,-97.5621,30.3925,20.00,140.00,11.00
EBG,2011-02-01 01:35,-98.1222,26.4417,22.30,160.00,11.00
MZG,2011-02-01 01:35,-96.1911,27.7269,21.00,null,null
T65,2011-02-01 01:35,-97.9731,26.1776,21.30,170.00,7.00
OCH,2011-02-01 01:35,-94.7094,31.5778,16.00,100.00,6.00
HRL,2011-02-01 01:36,-97.6544,26.2285,22.00,140.00,13.00
CRS,2011-02-01 01:37,-96.4000,32.0300,16.00,70.00,6.00
NQI,2011-02-01 01:38,-97.8097,27.5072,20.00,130.00,15.00
LFK,2011-02-01 01:38,-94.7500,31.2340,17.00,100.00,5.00
AFW,2011-02-01 01:38,-97.3179,32.9716,8.00,30.00,11.00
DYS,2011-02-01 01:39,-99.8550,32.4210,6.00,30.00,18.00
MKN,2011-02-01 01:40,-98.6000,31.9200,8.00,30.00,7.00
GVT,2011-02-01 01:40,-96.0653,33.0678,12.00,10.00,4.00
BKD,2011-02-01 01:40,-98.8910,32.7190,8.30,10.00,8.00
RFI,2011-02-01 01:40,-94.8517,32.1417,15.30,110.00,5.00
IAH,2011-02-01 01:40,-95.3414,29.9844,18.00,120.00,10.00
SGR,2011-02-01 01:41,-95.6565,29.6223,18.00,120.00,9.00
RBD,2011-02-01 01:41,-96.8700,32.6800,13.00,70.00,8.00
OZA,2011-02-01 01:42,-101.2030,30.7353,14.10,null,null
ARM,2011-02-01 01:42,-96.1544,29.2543,20.40,120.00,13.00
AMA,2011-02-01 01:42,-101.7059,35.2194,-8.00,10.00,23.00
COM,2011-02-01 01:43,-99.4036,31.8411,8.10,30.00,12.00
GLE,2011-02-01 01:43,-97.1969,33.6514,9.00,30.00,12.00
DTO,2011-02-01 01:43,-97.1989,33.2061,8.00,30.00,11.00
6R3,2011-02-01 01:43,-95.0080,30.3564,17.50,null,null
F05,2011-02-01 01:44,-99.2837,34.2257,0.50,30.00,21.00
HRX,2011-02-01 01:44,-102.3264,34.8578,-5.80,40.00,21.00
LBR,2011-02-01 01:44,-95.0636,33.5932,12.40,60.00,3.00
BPC,2011-02-01 01:45,-101.0301,35.8893,-7.00,10.00,21.00
DZB,2011-02-01 01:45,-98.3588,30.5271,17.90,110.00,3.00
JXI,2011-02-01 01:45,-94.9500,32.7000,15.00,110.00,5.00
AQO,2011-02-01 01:45,-98.6619,30.7836,20.00,80.00,4.00
JAS,2011-02-01 01:45,-94.0349,30.8857,18.50,100.00,4.00
DHT,2011-02-01 01:45,-102.5473,36.0226,-8.00,30.00,22.00
TFP,2011-02-01 01:45,-97.2115,27.9130,19.60,130.00,11.00
PPA,2011-02-01 01:45,-100.9963,35.6130,-7.00,10.00,17.00
CPT,2011-02-01 01:45,-97.4338,32.3537,11.00,30.00,10.00
0F2,2011-02-01 01:45,-97.7756,33.6017,7.90,360.00,12.00
SWW,2011-02-01 01:45,-100.4666,32.4674,4.40,20.00,16.00
T82,2011-02-01 01:45,-98.9092,30.2432,16.70,null,null
MDD,2011-02-01 01:45,-102.1010,32.0365,6.70,30.00,17.00
CXO,2011-02-01 01:45,-95.4145,30.3524,18.00,120.00,7.00
GNC,2011-02-01 01:45,-102.6527,32.6753,1.20,30.00,18.00
RWV,2011-02-01 01:45,-96.7041,30.5155,19.00,140.00,11.00
ERV,2011-02-01 01:45,-99.0855,29.9767,18.30,130.00,7.00
BEA,2011-02-01 01:45,-97.7910,28.3619,20.10,130.00,10.00
E38,2011-02-01 01:45,-103.6840,30.3840,15.60,280.00,14.00
SOA,2011-02-01 01:45,-100.6486,30.5857,18.00,null,null
LNC,2011-02-01 01:45,-96.7190,32.5792,12.30,30.00,5.00
AXH,2011-02-01 01:45,-95.4769,29.5061,17.20,110.00,5.00
LHB,2011-02-01 01:45,-96.6200,30.8700,19.80,110.00,6.00
ORG,2011-02-01 01:45,-93.8036,30.0692,16.00,null,null
LUD,2011-02-01 01:45,-97.5805,33.2542,8.10,40.00,6.00
OSA,2011-02-01 01:45,-94.9614,33.0956,13.50,60.00,3.00
CVB,2011-02-01 01:45,-98.8509,29.3419,19.60,130.00,13.00
SLR,2011-02-01 01:45,-95.6200,33.1600,12.50,80.00,6.00
GYB,2011-02-01 01:45,-96.9800,30.1700,19.20,150.00,6.00
GYI,2011-02-01 01:45,-96.6737,33.7141,9.10,20.00,9.00
ECU,2011-02-01 01:45,-100.1739,29.9469,18.00,120.00,6.00
GOP,2011-02-01 01:45,-97.7970,31.4213,14.00,70.00,4.00
DKR,2011-02-01 01:45,-95.4038,31.3070,17.00,80.00,5.00
RPH,2011-02-01 01:45,-98.5550,33.1100,7.40,340.00,10.00
BBD,2011-02-01 01:45,-99.3239,31.1793,18.00,130.00,7.00
SEP,2011-02-01 01:45,-98.1777,32.2153,8.00,10.00,9.00
GDJ,2011-02-01 01:45,-97.8169,32.4444,9.70,20.00,7.00
INJ,2011-02-01 01:45,-97.0972,32.0836,13.80,40.00,13.00
CWC,2011-02-01 01:45,-98.4904,33.8578,2.70,20.00,21.00
PVW,2011-02-01 01:45,-101.7173,34.1681,-2.60,20.00,19.00
JDD,2011-02-01 01:45,-95.4965,32.7422,14.00,null,null
DUX,2011-02-01 01:45,-102.0130,35.8580,-7.70,10.00,14.00
3T5,2011-02-01 01:45,-96.9500,29.9100,19.80,150.00,8.00
PEQ,2011-02-01 01:46,-103.5100,31.3800,18.00,290.00,13.00
SNK,2011-02-01 01:46,-100.9505,32.6934,2.60,30.00,26.00
BPG,2011-02-01 01:46,-101.5216,32.2126,5.00,30.00,21.00
11R,2011-02-01 01:46,-96.3742,30.2189,19.00,140.00,8.00
RYW,2011-02-01 01:46,-97.9659,30.4967,20.00,130.00,8.00
XBP,2011-02-01 01:46,-97.8284,33.1753,8.50,40.00,10.00
HHF,2011-02-01 01:47,-100.4040,35.8950,-6.00,20.00,15.00
ABI,2011-02-01 01:47,-99.6821,32.4106,5.00,360.00,11.00
BYY,2011-02-01 01:47,-95.8634,28.9733,19.00,100.00,7.00
GTU,2011-02-01 01:47,-97.6767,30.6808,20.00,140.00,8.00
MNZ,2011-02-01 01:48,-98.1486,31.6659,14.20,70.00,7.00
UVA,2011-02-01 01:48,-99.7436,29.2113,21.40,120.00,18.00
PYX,2011-02-01 01:48,-100.7500,36.4140,-8.00,350.00,23.00
PSN,2011-02-01 01:49,-95.7063,31.7797,17.30,100.00,9.00
PEZ,2011-02-01 01:49,-98.5200,28.9542,19.70,120.00,10.00
MFE,2011-02-01 01:49,-98.2386,26.1758,22.00,130.00,11.00
EFD,2011-02-01 01:50,-95.1587,29.6073,16.00,100.00,9.00
HQZ,2011-02-01 01:50,-96.5304,32.7470,12.00,10.00,4.00
GPM,2011-02-01 01:50,-97.0469,32.6988,12.00,20.00,9.00
FWS,2011-02-01 01:50,-97.3033,32.5730,10.00,360.00,8.00
JSO,2011-02-01 01:50,-95.2200,31.8700,15.00,90.00,6.00
GDP,2011-02-01 01:51,-104.8098,31.8331,7.20,240.00,29.00
ATT,2011-02-01 01:51,-97.7601,30.3208,20.60,140.00,10.00
SJT,2011-02-01 01:51,-100.4950,31.3517,15.60,20.00,17.00
JCT,2011-02-01 01:51,-99.7664,30.5108,16.10,80.00,5.00
HDO,2011-02-01 01:51,-99.1742,29.3594,20.00,130.00,12.00
ELP,2011-02-01 01:51,-106.3758,31.8111,8.90,260.00,17.00
BAZ,2011-02-01 01:51,-98.0450,29.7090,20.00,160.00,8.00
CRP,2011-02-01 01:51,-97.5128,27.7731,19.40,140.00,11.00
ACT,2011-02-01 01:51,-97.2283,31.6180,15.00,50.00,9.00
VCT,2011-02-01 01:51,-96.9303,28.8614,19.40,130.00,12.00
BGD,2011-02-01 01:51,-101.3937,35.7009,-6.70,20.00,16.00
NFW,2011-02-01 01:52,-97.4365,32.7810,9.40,10.00,9.00
HRL,2011-02-01 01:52,-97.6544,26.2285,21.10,140.00,11.00
SPS,2011-02-01 01:52,-98.4928,33.9786,1.70,20.00,26.00
GLS,2011-02-01 01:52,-94.8604,29.2653,15.00,100.00,13.00
